show_id,title,type,genre,release_year,end_year,episodes,seasons,duration,rating,votes,description,director,cast,network,country,language,certificate,status,imdb_id,poster_url,mood,viewing_condition,keywords
TV_03469,A Show,Documentary Series,Biography,2000,2010.0,80,7,58,3.1,738043,A mysterious biography documentary series perfect for family_time. This mysterious series explores themes of love.,Director Smith,Courteney Cox and Lisa Kudrow,Disney+,South Korea,Korean,TV-PG,Ended,tt4789674,https://example.com/posters/tv_3469.jpg,mysterious,family_time,"mysterious,family_time,biography"
TV_03470,Beyond Tales,Documentary Series,Musical,1987,1992.0,17,10,50,8.5,559778,A dark musical documentary series perfect for cozy_night. This dark series explores themes of adventure.,Director Williams,Courteney Cox and David Schwimmer,Peacock,South Korea,English,TV-PG,Ended,tt8423123,https://example.com/posters/tv_3470.jpg,dark,cozy_night,"dark,cozy_night,musical"
TV_03471,A Series,TV Mini Series,Western,2006,,134,1,43,4.4,446367,A inspiring western tv mini series perfect for binge_watching. This inspiring series explores themes of friendship.,Director Johnson,Courteney Cox and Lisa Kudrow,Peacock,Italy,Japanese,TV-14,Ended,tt9107567,https://example.com/posters/tv_3471.jpg,inspiring,binge_watching,"inspiring,binge_watching,western"
TV_03472,Beyond Show,TV Series,Fantasy,2003,2011.0,13,5,38,6.0,708072,A dark fantasy tv series perfect for family_time. This dark series explores themes of discovery.,Director Williams,Courteney Cox and David Schwimmer,FX,USA,Japanese,TV-G,Released,tt2810311,https://example.com/posters/tv_3472.jpg,dark,family_time,"dark,family_time,fantasy"
TV_03473,A Tales,TV Mini Series,Adventure,2018,2022.0,146,3,42,5.1,244394,A dramatic adventure tv mini series perfect for date_night. This dramatic series explores themes of redemption.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Starz,Canada,French,TV-14,Ended,tt3474553,https://example.com/posters/tv_3473.jpg,dramatic,date_night,"dramatic,date_night,adventure"
TV_03474,In Chronicles,TV Movie,Fantasy,1990,1993.0,186,8,33,6.2,649955,A lighthearted fantasy tv movie perfect for study_break. This lighthearted series explores themes of redemption.,Director Williams,Courteney Cox and David Schwimmer,CBS,Sweden,French,TV-14,Cancelled,tt2755828,https://example.com/posters/tv_3474.jpg,lighthearted,study_break,"lighthearted,study_break,fantasy"
TV_03475,Game of Thrones,TV Movie,Drama,1942,1945.0,200,6,38,6.8,439577,A uplifting drama tv movie perfect for sunny_day. This uplifting series explores themes of redemption.,Director Johnson,Jennifer Aniston and David Schwimmer,FX,USA,French,TV-14,Released,tt1739947,https://example.com/posters/tv_3475.jpg,uplifting,sunny_day,"uplifting,sunny_day,drama"
TV_03476,A Tales,TV Movie,Musical,1943,1945.0,50,6,21,8.7,30638,A calm musical tv movie perfect for sunny_day. This calm series explores themes of redemption.,Director Davis,Jennifer Aniston and Lisa Kudrow,Hulu,Mexico,English,TV-MA,Ended,tt8445373,https://example.com/posters/tv_3476.jpg,calm,sunny_day,"calm,sunny_day,musical"
TV_03477,In Tales,TV Special,Horror,2010,2012.0,173,4,48,3.8,920010,A romantic horror tv special perfect for cozy_night. This romantic series explores themes of love.,Director Williams,Courteney Cox and David Schwimmer,Disney+,Italy,Korean,TV-PG,Released,tt8060731,https://example.com/posters/tv_3477.jpg,romantic,cozy_night,"romantic,cozy_night,horror"
TV_03478,The Tales,TV Special,Documentary,2022,2024.0,131,2,55,5.5,274380,A romantic documentary tv special perfect for study_break. This romantic series explores themes of adventure.,Director Davis,Matthew Perry and Lisa Kudrow,Hulu,Italy,Spanish,TV-G,Ended,tt1786108,https://example.com/posters/tv_3478.jpg,romantic,study_break,"romantic,study_break,documentary"
TV_03479,The Tales,TV Series,Fantasy,1974,1978.0,83,4,42,5.4,906746,A romantic fantasy tv series perfect for sunny_day. This romantic series explores themes of friendship.,Director Davis,Jennifer Aniston and David Schwimmer,Paramount+,India,French,TV-14,Cancelled,tt7817690,https://example.com/posters/tv_3479.jpg,romantic,sunny_day,"romantic,sunny_day,fantasy"
TV_03480,The Chronicles,TV Special,Documentary,2002,2012.0,127,2,40,5.0,981118,A dramatic documentary tv special perfect for cozy_night. This dramatic series explores themes of adventure.,Director Brown,Jennifer Aniston and Lisa Kudrow,Disney+,USA,Korean,TV-G,Cancelled,tt7294492,https://example.com/posters/tv_3480.jpg,dramatic,cozy_night,"dramatic,cozy_night,documentary"
TV_03481,The Office,TV Special,Comedy,2005,,3,3,51,5.1,121023,A inspiring comedy tv special perfect for workout. This inspiring series explores themes of redemption.,Director Davis,Jennifer Aniston and Lisa Kudrow,Hulu,Italy,Korean,TV-G,Released,tt6795876,https://example.com/posters/tv_3481.jpg,inspiring,workout,"inspiring,workout,comedy"
TV_03482,Beyond Tales,TV Special,Animation,1983,1988.0,87,3,32,5.4,629986,A melancholic animation tv special perfect for background_noise. This melancholic series explores themes of love.,Director Brown,Jennifer Aniston and Lisa Kudrow,HBO,Denmark,Spanish,TV-14,Ended,tt5564226,https://example.com/posters/tv_3482.jpg,melancholic,background_noise,"melancholic,background_noise,animation"
TV_03483,Game of Bad,TV Series,Drama,1975,,156,10,21,8.3,450013,A intense drama tv series perfect for cozy_night. This intense series explores themes of discovery.,Director Williams,Courteney Cox and David Schwimmer,Netflix,South Korea,English,TV-PG,Released,tt6301928,https://example.com/posters/tv_3483.jpg,intense,cozy_night,"intense,cozy_night,drama"
TV_03484,In Chronicles,TV Special,Documentary,1991,2001.0,110,12,42,4.7,794473,A dramatic documentary tv special perfect for focused_watching. This dramatic series explores themes of discovery.,Director Johnson,Jennifer Aniston and David Schwimmer,HBO,USA,Spanish,TV-G,Released,tt9333263,https://example.com/posters/tv_3484.jpg,dramatic,focused_watching,"dramatic,focused_watching,documentary"
TV_03485,A Series,TV Series,Romance,1970,,184,2,57,6.9,311960,A dark romance tv series perfect for family_time. This dark series explores themes of friendship.,Director Johnson,Matthew Perry and Matt LeBlanc,CBS,Germany,Japanese,TV-PG,Released,tt2610586,https://example.com/posters/tv_3485.jpg,dark,family_time,"dark,family_time,romance"
TV_03486,A Tales,TV Special,Romance,1947,1956.0,25,14,20,3.8,275494,A inspiring romance tv special perfect for rainy_day. This inspiring series explores themes of mystery.,Director Johnson,Matthew Perry and Matt LeBlanc,HBO,France,Japanese,TV-PG,Released,tt3605164,https://example.com/posters/tv_3486.jpg,inspiring,rainy_day,"inspiring,rainy_day,romance"
TV_03487,A Show,TV Special,Western,1988,,127,4,47,5.7,581321,A dramatic western tv special perfect for rainy_day. This dramatic series explores themes of redemption.,Director Brown,Courteney Cox and Lisa Kudrow,AMC,Sweden,Japanese,TV-PG,Ongoing,tt5321934,https://example.com/posters/tv_3487.jpg,dramatic,rainy_day,"dramatic,rainy_day,western"
TV_03488,The Tales,Documentary Series,War,2023,2028.0,162,13,43,6.5,172247,A funny war documentary series perfect for study_break. This funny series explores themes of adventure.,Director Smith,Matthew Perry and David Schwimmer,Disney+,Norway,French,TV-MA,Released,tt6164930,https://example.com/posters/tv_3488.jpg,funny,study_break,"funny,study_break,war"
TV_03489,A Series,TV Series,War,1993,2000.0,113,5,26,7.8,404451,A romantic war tv series perfect for workout. This romantic series explores themes of discovery.,Director Smith,Jennifer Aniston and David Schwimmer,CBS,Sweden,French,TV-PG,Ended,tt2696545,https://example.com/posters/tv_3489.jpg,romantic,workout,"romantic,workout,war"
TV_03490,The Chronicles,TV Special,Romance,1940,,9,4,46,5.0,476376,A exciting romance tv special perfect for family_time. This exciting series explores themes of love.,Director Brown,Jennifer Aniston and Lisa Kudrow,Amazon Prime,Denmark,Spanish,TV-G,Released,tt8466051,https://example.com/posters/tv_3490.jpg,exciting,family_time,"exciting,family_time,romance"
TV_03491,The Office,TV Movie,Comedy,1965,,23,2,28,3.7,213962,A lighthearted comedy tv movie perfect for weekend_marathon. This lighthearted series explores themes of redemption.,Director Smith,Courteney Cox and Lisa Kudrow,AMC,India,Korean,TV-G,Ongoing,tt3264879,https://example.com/posters/tv_3491.jpg,lighthearted,weekend_marathon,"lighthearted,weekend_marathon,comedy"
TV_03492,Beyond Series,TV Series,Biography,2015,2016.0,139,5,53,4.2,248584,A lighthearted biography tv series perfect for family_time. This lighthearted series explores themes of discovery.,Director Johnson,Courteney Cox and Lisa Kudrow,Disney+,Italy,Korean,TV-14,Cancelled,tt7581289,https://example.com/posters/tv_3492.jpg,lighthearted,family_time,"lighthearted,family_time,biography"
TV_03493,In Chronicles,TV Mini Series,Romance,1950,1955.0,111,12,50,5.6,183948,A calm romance tv mini series perfect for background_noise. This calm series explores themes of love.,Director Johnson,Courteney Cox and Lisa Kudrow,NBC,Brazil,Spanish,TV-PG,Ended,tt9916186,https://example.com/posters/tv_3493.jpg,calm,background_noise,"calm,background_noise,romance"
TV_03494,In Series,TV Mini Series,Horror,1948,1950.0,135,1,59,6.9,423118,A thoughtful horror tv mini series perfect for background_noise. This thoughtful series explores themes of discovery.,Director Johnson,Courteney Cox and Lisa Kudrow,Amazon Prime,France,French,TV-MA,Ongoing,tt1487414,https://example.com/posters/tv_3494.jpg,thoughtful,background_noise,"thoughtful,background_noise,horror"
TV_03495,A Series,Documentary Series,Horror,2017,2018.0,152,12,21,7.5,712621,A melancholic horror documentary series perfect for focused_watching. This melancholic series explores themes of mystery.,Director Davis,Matthew Perry and Matt LeBlanc,Peacock,India,Spanish,TV-PG,Cancelled,tt3502430,https://example.com/posters/tv_3495.jpg,melancholic,focused_watching,"melancholic,focused_watching,horror"
TV_03496,Beyond Show,TV Special,Action,2004,2006.0,72,4,47,5.8,124698,A dramatic action tv special perfect for sunny_day. This dramatic series explores themes of redemption.,Director Johnson,Courteney Cox and Lisa Kudrow,BBC,Sweden,Japanese,TV-MA,Ongoing,tt5708910,https://example.com/posters/tv_3496.jpg,dramatic,sunny_day,"dramatic,sunny_day,action"
TV_03497,Beyond Show,TV Special,Adventure,2011,,128,8,47,3.4,84931,A lighthearted adventure tv special perfect for study_break. This lighthearted series explores themes of redemption.,Director Smith,Matthew Perry and Matt LeBlanc,ABC,Canada,Korean,TV-14,Ended,tt1965197,https://example.com/posters/tv_3497.jpg,lighthearted,study_break,"lighthearted,study_break,adventure"
TV_03498,The Series,TV Mini Series,Action,1961,1971.0,30,5,27,8.5,462004,A thoughtful action tv mini series perfect for binge_watching. This thoughtful series explores themes of adventure.,Director Davis,Jennifer Aniston and Lisa Kudrow,Starz,Germany,English,TV-G,Released,tt6948771,https://example.com/posters/tv_3498.jpg,thoughtful,binge_watching,"thoughtful,binge_watching,action"
TV_03499,Better Call Bad,TV Special,Crime,1967,,72,15,28,6.8,49873,A dramatic crime tv special perfect for study_break. This dramatic series explores themes of discovery.,Director Williams,Courteney Cox and Lisa Kudrow,CBS,South Korea,Korean,TV-G,Cancelled,tt1486679,https://example.com/posters/tv_3499.jpg,dramatic,study_break,"dramatic,study_break,crime"
TV_03500,The Tales,TV Special,Adventure,2025,2026.0,43,15,47,5.5,827408,A dramatic adventure tv special perfect for focused_watching. This dramatic series explores themes of friendship.,Director Brown,Jennifer Aniston and Matt LeBlanc,Amazon Prime,South Korea,Spanish,TV-14,Ended,tt1441523,https://example.com/posters/tv_3500.jpg,dramatic,focused_watching,"dramatic,focused_watching,adventure"
TV_03501,Beyond Series,TV Series,Horror,2019,,150,9,22,6.4,419486,A calm horror tv series perfect for background_noise. This calm series explores themes of adventure.,Director Smith,Courteney Cox and Lisa Kudrow,ABC,Japan,Japanese,TV-PG,Released,tt5253584,https://example.com/posters/tv_3501.jpg,calm,background_noise,"calm,background_noise,horror"
TV_03502,A Series,Documentary Series,Fantasy,1978,1982.0,125,9,37,7.3,246918,A funny fantasy documentary series perfect for focused_watching. This funny series explores themes of discovery.,Director Williams,Courteney Cox and Matt LeBlanc,Hulu,Brazil,Japanese,TV-14,Ongoing,tt5071085,https://example.com/posters/tv_3502.jpg,funny,focused_watching,"funny,focused_watching,fantasy"
TV_03503,Beyond Tales,TV Series,Animation,1949,,1,15,25,4.3,75037,A dark animation tv series perfect for study_break. This dark series explores themes of love.,Director Williams,Jennifer Aniston and David Schwimmer,Apple TV+,Australia,Korean,TV-MA,Released,tt7049364,https://example.com/posters/tv_3503.jpg,dark,study_break,"dark,study_break,animation"
TV_03504,Star Matter,TV Series,Sci-Fi,1985,1990.0,8,8,48,6.2,393714,A mysterious sci-fi tv series perfect for workout. This mysterious series explores themes of mystery.,Director Williams,Courteney Cox and Lisa Kudrow,Peacock,Canada,English,TV-MA,Ongoing,tt7665253,https://example.com/posters/tv_3504.jpg,mysterious,workout,"mysterious,workout,sci-fi"
TV_03505,Beyond Tales,TV Mini Series,Mystery,1947,1951.0,159,6,53,4.5,232415,A intense mystery tv mini series perfect for sunny_day. This intense series explores themes of friendship.,Director Williams,Matthew Perry and David Schwimmer,Showtime,Italy,French,TV-MA,Ended,tt5650854,https://example.com/posters/tv_3505.jpg,intense,sunny_day,"intense,sunny_day,mystery"
TV_03506,A Show,TV Mini Series,Action,2002,,36,5,33,5.6,972232,A romantic action tv mini series perfect for background_noise. This romantic series explores themes of discovery.,Director Smith,Matthew Perry and David Schwimmer,Disney+,Denmark,Japanese,TV-MA,Ended,tt7810860,https://example.com/posters/tv_3506.jpg,romantic,background_noise,"romantic,background_noise,action"
TV_03507,Dark Mirror,TV Mini Series,Sci-Fi,1952,1956.0,123,4,30,8.6,765895,A calm sci-fi tv mini series perfect for focused_watching. This calm series explores themes of love.,Director Brown,Jennifer Aniston and Matt LeBlanc,Hulu,UK,French,TV-PG,Ongoing,tt3623771,https://example.com/posters/tv_3507.jpg,calm,focused_watching,"calm,focused_watching,sci-fi"
TV_03508,Beyond Series,TV Special,History,1942,1950.0,31,13,50,4.4,970007,A lighthearted history tv special perfect for study_break. This lighthearted series explores themes of love.,Director Brown,Matthew Perry and Matt LeBlanc,Showtime,Italy,English,TV-PG,Released,tt8248102,https://example.com/posters/tv_3508.jpg,lighthearted,study_break,"lighthearted,study_break,history"
TV_03509,A Show,TV Special,Romance,1986,1991.0,52,11,57,9.4,536831,A funny romance tv special perfect for binge_watching. This funny series explores themes of discovery.,Director Johnson,Jennifer Aniston and Matt LeBlanc,Hulu,Germany,French,TV-MA,Cancelled,tt3020329,https://example.com/posters/tv_3509.jpg,funny,binge_watching,"funny,binge_watching,romance"
TV_03510,Game of Story,TV Series,Drama,1964,1970.0,51,1,60,5.0,493915,A intense drama tv series perfect for cozy_night. This intense series explores themes of adventure.,Director Davis,Matthew Perry and Lisa Kudrow,CBS,Japan,Korean,TV-PG,Ended,tt1298278,https://example.com/posters/tv_3510.jpg,intense,cozy_night,"intense,cozy_night,drama"
TV_03511,Beyond Tales,TV Series,Documentary,1959,,34,14,47,4.7,943625,A romantic documentary tv series perfect for cozy_night. This romantic series explores themes of discovery.,Director Davis,Matthew Perry and Matt LeBlanc,BBC,Mexico,Spanish,TV-14,Ongoing,tt2412376,https://example.com/posters/tv_3511.jpg,romantic,cozy_night,"romantic,cozy_night,documentary"
TV_03512,A Chronicles,TV Movie,War,2005,2007.0,7,7,50,6.0,214153,A calm war tv movie perfect for bedtime. This calm series explores themes of mystery.,Director Smith,Jennifer Aniston and Matt LeBlanc,Apple TV+,Australia,English,TV-14,Cancelled,tt7939631,https://example.com/posters/tv_3512.jpg,calm,bedtime,"calm,bedtime,war"
TV_03513,In Chronicles,TV Movie,Musical,1974,,87,11,22,7.6,477532,A intense musical tv movie perfect for family_time. This intense series explores themes of discovery.,Director Davis,Jennifer Aniston and David Schwimmer,FX,India,Spanish,TV-14,Cancelled,tt6150168,https://example.com/posters/tv_3513.jpg,intense,family_time,"intense,family_time,musical"
