book_id,title,author,genre,published_year,pages,description,publisher,language,average_rating,ratings_count,isbn13,isbn10,thumbnail_url,downloads,mood,reading_condition,keywords
BOOK_04450,The Story,Agatha Christie,Drama,1976,108,An dramatic drama book perfect for cozy_night. This dramatic story explores themes of love.,Oxford University Press,English,3.7,53775,9788065376769438,3151555577,https://example.com/covers/book_4450.jpg,277401,dramatic,cozy_night,"dramatic,cozy_night,drama"
BOOK_04451,In Adventure,J.R.R. Tolkien,Comedy,1984,248,An dramatic comedy book perfect for winter_read. This dramatic story explores themes of growth.,Macmillan,English,3.7,24622,9783494740757946,2369226239,https://example.com/covers/book_4451.jpg,726028,dramatic,winter_read,"dramatic,winter_read,comedy"
BOOK_04452,Soul Dream,Neil Gaiman,Romance,2010,727,An humorous romance book perfect for travel. This humorous story explores themes of growth.,HarperCollins,English,4.8,99229,9788504975081620,1535675458,https://example.com/covers/book_4452.jpg,159002,humorous,travel,"humorous,travel,romance"
BOOK_04453,A Quest,George R.R. Martin,Art,1977,260,An inspiring art book perfect for sunny_day. This inspiring story explores themes of growth.,Penguin Random House,English,4.2,8831,9786891897304185,2714062019,https://example.com/covers/book_4453.jpg,787859,inspiring,sunny_day,"inspiring,sunny_day,art"
BOOK_04454,A Journey,Neil Gaiman,Fantasy,1966,337,An relaxing fantasy book perfect for morning_read. This relaxing story explores themes of love.,Scholastic,English,3.5,52619,9784606652049743,3472927546,https://example.com/covers/book_4454.jpg,30436,relaxing,morning_read,"relaxing,morning_read,fantasy"
BOOK_04455,A Story,George R.R. Martin,Poetry,1998,102,An mysterious poetry book perfect for beach_read. This mysterious story explores themes of friendship.,Simon & Schuster,English,4.1,37873,9784344474346512,2056362232,https://example.com/covers/book_4455.jpg,822492,mysterious,beach_read,"mysterious,beach_read,poetry"
BOOK_04456,In Journey,George R.R. Martin,Comedy,1985,709,An relaxing comedy book perfect for morning_read. This relaxing story explores themes of growth.,HarperCollins,English,3.9,37475,9783668835091388,6973920120,https://example.com/covers/book_4456.jpg,314234,relaxing,morning_read,"relaxing,morning_read,comedy"
BOOK_04457,The Quest,Jane Austen,Poetry,1993,515,An educational poetry book perfect for study_time. This educational story explores themes of mystery.,Penguin Random House,English,4.8,27178,9789557440647492,7789529711,https://example.com/covers/book_4457.jpg,691339,educational,study_time,"educational,study_time,poetry"
BOOK_04458,The Journey,Virginia Woolf,Philosophy,1972,656,An thoughtful philosophy book perfect for sunny_day. This thoughtful story explores themes of mystery.,Simon & Schuster,English,4.9,35871,9789899877402811,1784014290,https://example.com/covers/book_4458.jpg,263020,thoughtful,sunny_day,"thoughtful,sunny_day,philosophy"
BOOK_04459,In Adventure,Mark Twain,Biography,2006,261,An educational biography book perfect for winter_read. This educational story explores themes of growth.,HarperCollins,English,4.0,39059,9789526509390511,5051225882,https://example.com/covers/book_4459.jpg,300432,educational,winter_read,"educational,winter_read,biography"
BOOK_04460,Beyond Journey,Haruki Murakami,Drama,2003,258,An mysterious drama book perfect for beach_read. This mysterious story explores themes of friendship.,Hachette,English,4.2,91179,9784947647573322,5282776374,https://example.com/covers/book_4460.jpg,74143,mysterious,beach_read,"mysterious,beach_read,drama"
BOOK_04461,The Quest,Agatha Christie,Biography,1967,401,An relaxing biography book perfect for sunny_day. This relaxing story explores themes of discovery.,Penguin Random House,English,3.6,44745,9785962566534315,2729534015,https://example.com/covers/book_4461.jpg,113888,relaxing,sunny_day,"relaxing,sunny_day,biography"
BOOK_04462,Beyond Adventure,Margaret Atwood,Travel,1965,492,An thoughtful travel book perfect for cozy_night. This thoughtful story explores themes of growth.,Simon & Schuster,English,4.0,59354,9782396297668761,4607756871,https://example.com/covers/book_4462.jpg,2834,thoughtful,cozy_night,"thoughtful,cozy_night,travel"
BOOK_04463,The Quest,Virginia Woolf,Horror,2003,550,An melancholic horror book perfect for winter_read. This melancholic story explores themes of discovery.,Penguin Random House,English,3.7,34872,9786252651017297,5135728285,https://example.com/covers/book_4463.jpg,546754,melancholic,winter_read,"melancholic,winter_read,horror"
BOOK_04464,The Quest,Virginia Woolf,Cooking,1976,300,An melancholic cooking book perfect for beach_read. This melancholic story explores themes of growth.,Oxford University Press,English,4.7,48947,9782298792219232,8305746482,https://example.com/covers/book_4464.jpg,119881,melancholic,beach_read,"melancholic,beach_read,cooking"
BOOK_04465,In Quest,Stephen King,Science,2015,489,An inspiring science book perfect for winter_read. This inspiring story explores themes of friendship.,Scholastic,English,3.4,80953,9783215589392668,2572089272,https://example.com/covers/book_4465.jpg,171419,inspiring,winter_read,"inspiring,winter_read,science"
BOOK_04466,The Missing Puzzle,Agatha Christie,Mystery,1993,687,An romantic mystery book perfect for travel. This romantic story explores themes of mystery.,Scholastic,English,3.6,35603,9789332034068832,5501112923,https://example.com/covers/book_4466.jpg,562845,romantic,travel,"romantic,travel,mystery"
BOOK_04467,A Adventure,Gabriel Garcia Marquez,Fiction,1967,512,An romantic fiction book perfect for winter_read. This romantic story explores themes of discovery.,Cambridge University Press,English,4.8,40947,9784766086434121,5660246077,https://example.com/covers/book_4467.jpg,62272,romantic,winter_read,"romantic,winter_read,fiction"
BOOK_04468,In Quest,J.R.R. Tolkien,Travel,2015,667,An dramatic travel book perfect for bedtime. This dramatic story explores themes of mystery.,Cambridge University Press,English,3.4,25105,9786640281553785,6620158603,https://example.com/covers/book_4468.jpg,406833,dramatic,bedtime,"dramatic,bedtime,travel"
BOOK_04469,Beyond Journey,Margaret Atwood,History,1957,407,An exciting history book perfect for winter_read. This exciting story explores themes of adventure.,Cambridge University Press,English,4.6,95863,9789506863928554,9956309139,https://example.com/covers/book_4469.jpg,708811,exciting,winter_read,"exciting,winter_read,history"
BOOK_04470,Beyond Adventure,Agatha Christie,Cooking,1992,755,An thoughtful cooking book perfect for study_time. This thoughtful story explores themes of discovery.,Penguin Random House,English,3.1,97007,9783387016948093,8735049195,https://example.com/covers/book_4470.jpg,770993,thoughtful,study_time,"thoughtful,study_time,cooking"
BOOK_04471,The Hidden Puzzle,George R.R. Martin,Mystery,2019,785,An uplifting mystery book perfect for study_time. This uplifting story explores themes of friendship.,Scholastic,English,3.5,52612,9785091000198798,2522688876,https://example.com/covers/book_4471.jpg,719426,uplifting,study_time,"uplifting,study_time,mystery"
BOOK_04472,In Quest,J.R.R. Tolkien,Drama,2012,418,An melancholic drama book perfect for sunny_day. This melancholic story explores themes of discovery.,Scholastic,English,4.0,46513,9787279909053599,1235173267,https://example.com/covers/book_4472.jpg,342569,melancholic,sunny_day,"melancholic,sunny_day,drama"
BOOK_04473,In Adventure,George R.R. Martin,Poetry,2011,349,An inspiring poetry book perfect for winter_read. This inspiring story explores themes of discovery.,Scholastic,English,3.5,62688,9782054957046522,6895696689,https://example.com/covers/book_4473.jpg,894323,inspiring,winter_read,"inspiring,winter_read,poetry"
BOOK_04474,The Journey,Margaret Atwood,Adventure,2021,506,An exciting adventure book perfect for rainy_day. This exciting story explores themes of growth.,Macmillan,English,3.4,26274,9781146852250047,6317618574,https://example.com/covers/book_4474.jpg,412840,exciting,rainy_day,"exciting,rainy_day,adventure"
BOOK_04475,Beyond Quest,Zadie Smith,Horror,1974,692,An thoughtful horror book perfect for rainy_day. This thoughtful story explores themes of discovery.,Penguin Random House,English,4.5,32656,9784866756549234,2280506654,https://example.com/covers/book_4475.jpg,165993,thoughtful,rainy_day,"thoughtful,rainy_day,horror"
BOOK_04476,In Quest,Haruki Murakami,Business,1960,489,An relaxing business book perfect for beach_read. This relaxing story explores themes of mystery.,Macmillan,English,4.5,98629,9785968523124965,9453105069,https://example.com/covers/book_4476.jpg,463120,relaxing,beach_read,"relaxing,beach_read,business"
BOOK_04477,In Story,Stephen King,Science,2001,423,An peaceful science book perfect for bedtime. This peaceful story explores themes of growth.,Scholastic,English,3.3,39760,9781583361503168,6523929443,https://example.com/covers/book_4477.jpg,946553,peaceful,bedtime,"peaceful,bedtime,science"
BOOK_04478,Beyond Journey,J.R.R. Tolkien,Thriller,1978,610,An humorous thriller book perfect for beach_read. This humorous story explores themes of love.,Simon & Schuster,English,3.7,39446,9787420811326765,9330918049,https://example.com/covers/book_4478.jpg,216171,humorous,beach_read,"humorous,beach_read,thriller"
BOOK_04479,The Quest,Jane Austen,Poetry,1956,284,An peaceful poetry book perfect for bedtime. This peaceful story explores themes of growth.,Oxford University Press,English,3.7,84025,9787605514134648,1562335520,https://example.com/covers/book_4479.jpg,917457,peaceful,bedtime,"peaceful,bedtime,poetry"
BOOK_04480,How to Transform Peace,Ernest Hemingway,Self-Help,1953,587,An uplifting self-help book perfect for cozy_night. This uplifting story explores themes of discovery.,Penguin Random House,English,4.3,20076,9781981337450862,9047989233,https://example.com/covers/book_4480.jpg,960205,uplifting,cozy_night,"uplifting,cozy_night,self-help"
BOOK_04481,In Adventure,Margaret Atwood,Science,1971,501,An dramatic science book perfect for winter_read. This dramatic story explores themes of love.,HarperCollins,English,3.3,37675,9783197811193390,9000289884,https://example.com/covers/book_4481.jpg,341658,dramatic,winter_read,"dramatic,winter_read,science"
BOOK_04482,A Journey,J.K. Rowling,Biography,1958,299,An relaxing biography book perfect for rainy_day. This relaxing story explores themes of growth.,HarperCollins,English,4.7,2622,9783802218695138,6501261818,https://example.com/covers/book_4482.jpg,787016,relaxing,rainy_day,"relaxing,rainy_day,biography"
BOOK_04483,Beyond Quest,Virginia Woolf,Poetry,1999,252,An melancholic poetry book perfect for morning_read. This melancholic story explores themes of growth.,Hachette,English,4.4,59777,9789670979364074,8107559642,https://example.com/covers/book_4483.jpg,809396,melancholic,morning_read,"melancholic,morning_read,poetry"
BOOK_04484,In Journey,Toni Morrison,Educational,1957,191,An exciting educational book perfect for sunny_day. This exciting story explores themes of adventure.,HarperCollins,English,3.9,42916,9789986588815597,2925494742,https://example.com/covers/book_4484.jpg,968583,exciting,sunny_day,"exciting,sunny_day,educational"
BOOK_04485,In Journey,Mark Twain,Biography,1987,497,An inspiring biography book perfect for study_time. This inspiring story explores themes of love.,Simon & Schuster,English,3.1,27066,9789370448199246,7069294638,https://example.com/covers/book_4485.jpg,844375,inspiring,study_time,"inspiring,study_time,biography"
BOOK_04486,Love Promise,Virginia Woolf,Romance,2003,436,An educational romance book perfect for travel. This educational story explores themes of discovery.,Hachette,English,3.3,91949,9787876243783273,4637467152,https://example.com/covers/book_4486.jpg,928580,educational,travel,"educational,travel,romance"
BOOK_04487,The Missing Mystery,Kazuo Ishiguro,Mystery,1973,436,An relaxing mystery book perfect for morning_read. This relaxing story explores themes of love.,Oxford University Press,English,4.7,37138,9781604014538918,5802379206,https://example.com/covers/book_4487.jpg,117237,relaxing,morning_read,"relaxing,morning_read,mystery"
BOOK_04488,The Lost Puzzle,Gabriel Garcia Marquez,Mystery,1977,351,An melancholic mystery book perfect for bedtime. This melancholic story explores themes of friendship.,Scholastic,English,4.6,50881,9781990178833928,2805980649,https://example.com/covers/book_4488.jpg,480214,melancholic,bedtime,"melancholic,bedtime,mystery"
BOOK_04489,Beyond Quest,J.K. Rowling,Adventure,1980,229,An melancholic adventure book perfect for winter_read. This melancholic story explores themes of discovery.,Hachette,English,4.7,28073,9784022285915173,9358194386,https://example.com/covers/book_4489.jpg,120292,melancholic,winter_read,"melancholic,winter_read,adventure"
BOOK_04490,Beyond Journey,J.K. Rowling,Philosophy,1956,375,An melancholic philosophy book perfect for bedtime. This melancholic story explores themes of friendship.,HarperCollins,English,4.2,70855,9783456620801758,9946937359,https://example.com/covers/book_4490.jpg,695576,melancholic,bedtime,"melancholic,bedtime,philosophy"
BOOK_04491,The Journey,Margaret Atwood,Comedy,1981,375,An inspiring comedy book perfect for bedtime. This inspiring story explores themes of friendship.,Simon & Schuster,English,4.8,48173,9789153170458309,4452703094,https://example.com/covers/book_4491.jpg,129690,inspiring,bedtime,"inspiring,bedtime,comedy"
BOOK_04492,In Quest,Jane Austen,History,1972,795,An humorous history book perfect for winter_read. This humorous story explores themes of love.,Cambridge University Press,English,3.4,1678,9788904372019667,4681630174,https://example.com/covers/book_4492.jpg,287327,humorous,winter_read,"humorous,winter_read,history"
BOOK_04493,A Story,Gabriel Garcia Marquez,Adventure,1996,516,An dramatic adventure book perfect for beach_read. This dramatic story explores themes of adventure.,Hachette,English,3.7,13021,9785117839153804,1926058783,https://example.com/covers/book_4493.jpg,239260,dramatic,beach_read,"dramatic,beach_read,adventure"
