domain,id,title,mood_score,weather_score,time_score,activity_score,normalized_rating,popularity_score,description_length,processed_description,genre,year_normalized
tv_shows,TV_04905,Beyond Chronicles,0,0,0,0,0.73846155,1.0,15,inspiring biography series perfect workout inspiring series explores themes love,Biography,-0.8235294
tv_shows,TV_04906,The Series,0,0,0,0,0.5846154,0.34371,15,thoughtful reality movie perfect datenight thoughtful series explores themes mystery,Reality,0.23529412
tv_shows,TV_04907,Breaking Detective,0,0,0,0,0.84615386,1.0,15,funny crime documentary series perfect bedtime funny series explores themes mystery,Crime,0.2647059
tv_shows,TV_04908,In Show,3,0,0,0,0.47692305,0.60492,15,calm western series perfect bedtime calm series explores themes discovery,Western,0.9411765
tv_shows,TV_04909,Beyond Tales,11,0,0,0,0.030769238,1.0,16,dramatic thriller mini series perfect weekendmarathon dramatic series explores themes mystery,Thriller,0.7058824
tv_shows,TV_04910,Star Mirror,5,0,0,0,0.53846157,1.0,15,melancholic scifi series perfect workout melancholic series explores themes friendship,Sci-Fi,0.85294116
tv_shows,TV_04911,A Chronicles,3,0,0,0,0.876923,1.0,15,calm biography movie perfect rainyday calm series explores themes discovery,Biography,-1.1764706
tv_shows,TV_04912,A Tales,0,0,0,0,0.8307692,1.0,15,lighthearted thriller documentary series perfect backgroundnoise lighthearted series explores themes redemption,Thriller,0.23529412
tv_shows,TV_04913,A Series,0,0,0,0,0.8153846,1.0,15,thoughtful fantasy documentary series perfect bedtime thoughtful series explores themes redemption,Fantasy,0.9705882
tv_shows,TV_04914,The Thrones,0,0,0,0,0.39999998,1.0,15,thoughtful drama movie perfect workout thoughtful series explores themes friendship,Drama,-1.0588236
tv_shows,TV_04915,In Series,6,0,0,0,0.23076923,1.0,15,uplifting western series perfect focusedwatching uplifting series explores themes mystery,Western,-0.64705884
tv_shows,TV_04916,A Show,0,0,0,0,0.70769227,0.36185,16,funny sport mini series perfect weekendmarathon funny series explores themes love,Sport,-0.7058824
tv_shows,TV_04917,A Chronicles,0,0,0,0,0.50769234,1.0,15,lighthearted fantasy documentary series perfect studybreak lighthearted series explores themes redemption,Fantasy,0.9117647
tv_shows,TV_04918,Beyond Series,18,0,0,0,0.3230769,1.0,15,intense war series perfect datenight intense series explores themes discovery,War,-1.4411764
tv_shows,TV_04919,A Series,0,0,0,0,0.8923077,1.0,16,dark history mini series perfect weekendmarathon dark series explores themes love,History,0.5588235
tv_shows,TV_04920,The Mirror,10,0,0,0,0.53846157,1.0,15,mysterious scifi documentary series perfect studybreak mysterious series explores themes friendship,Sci-Fi,0.5294118
tv_shows,TV_04921,Beyond Show,11,0,0,0,0.61538464,1.0,15,dramatic action movie perfect backgroundnoise dramatic series explores themes redemption,Action,-0.5882353
tv_shows,TV_04922,A Tales,3,0,0,0,0.78461546,1.0,15,calm war special perfect workout calm series explores themes mystery,War,0.44117647
tv_shows,TV_04923,Beyond Series,10,0,0,0,0.030769238,1.0,15,mysterious mystery series perfect focusedwatching mysterious series explores themes discovery,Mystery,0.23529412
tv_shows,TV_04924,A Tales,0,0,0,0,0.56923074,1.0,15,exciting history movie perfect rainyday exciting series explores themes adventure,History,0.88235295
tv_shows,TV_04925,A Tales,11,0,0,0,0.70769227,1.0,15,dramatic musical documentary series perfect bingewatching dramatic series explores themes redemption,Musical,-1.4117647
tv_shows,TV_04926,Beyond Series,4,0,0,0,0.3538462,1.0,15,romantic mystery series perfect cozynight romantic series explores themes love,Mystery,-1.2647059
tv_shows,TV_04927,In Chronicles,10,0,0,0,0.24615383,1.0,15,mysterious thriller series perfect bingewatching mysterious series explores themes friendship,Thriller,-0.7941176
tv_shows,TV_04928,A Chronicles,11,0,0,0,0.24615383,1.0,15,dramatic western series perfect workout dramatic series explores themes mystery,Western,0.11764706
tv_shows,TV_04929,The Show,3,0,0,0,0.20000003,1.0,15,calm action documentary series perfect workout calm series explores themes love,Action,-0.88235295
tv_shows,TV_04930,A Series,6,0,0,0,0.6769231,1.0,15,uplifting documentary special perfect studybreak uplifting series explores themes redemption,Documentary,-1.2647059
tv_shows,TV_04931,Dark Trek,0,0,0,0,0.3538462,0.05853,16,lighthearted scifi mini series perfect backgroundnoise lighthearted series explores themes redemption,Sci-Fi,-0.23529412
tv_shows,TV_04932,Black Mirror,11,0,0,0,0.6307692,0.42748,15,dramatic scifi special perfect cozynight dramatic series explores themes discovery,Sci-Fi,0.7941176
tv_shows,TV_04933,True Saul,4,0,0,0,0.26153845,0.55064,15,romantic crime special perfect familytime romantic series explores themes redemption,Crime,0.47058824
tv_shows,TV_04934,In Show,0,0,0,0,0.23076923,1.0,15,inspiring animation special perfect weekendmarathon inspiring series explores themes adventure,Animation,-0.7941176
tv_shows,TV_04935,The Chronicles,10,0,0,0,0.20000003,1.0,15,mysterious horror special perfect studybreak mysterious series explores themes friendship,Horror,-0.14705883
tv_shows,TV_04936,Brooklyn Nine-Nine,10,0,0,0,0.5538461,1.0,16,mysterious comedy mini series perfect studybreak mysterious series explores themes redemption,Comedy,0.14705883
tv_shows,TV_04937,A Series,0,0,0,0,0.6,1.0,15,lighthearted sport movie perfect focusedwatching lighthearted series explores themes adventure,Sport,-0.0882353
tv_shows,TV_04938,The Series,0,0,0,0,0.0153846005,1.0,15,lighthearted fantasy movie perfect familytime lighthearted series explores themes adventure,Fantasy,0.20588236
tv_shows,TV_04939,The Office,5,0,0,0,0.8307692,1.0,15,melancholic comedy special perfect bingewatching melancholic series explores themes mystery,Comedy,0.47058824
tv_shows,TV_04940,A Chronicles,0,0,0,0,0.56923074,0.77372,16,funny biography mini series perfect cozynight funny series explores themes discovery,Biography,-1.4117647
tv_shows,TV_04941,The Series,10,0,0,0,0.30769232,1.0,15,mysterious horror movie perfect backgroundnoise mysterious series explores themes friendship,Horror,0.1764706
tv_shows,TV_04942,In Show,0,0,0,0,0.07692308,1.0,15,inspiring thriller movie perfect focusedwatching inspiring series explores themes discovery,Thriller,-0.5294118
tv_shows,TV_04943,In Show,0,0,0,0,0.75384617,1.0,15,funny western documentary series perfect workout funny series explores themes mystery,Western,-1.117647
tv_shows,TV_04944,In Show,11,0,0,0,0.9230769,1.0,15,dramatic adventure documentary series perfect datenight dramatic series explores themes discovery,Adventure,-1.4411764
tv_shows,TV_04945,Brooklyn Nine-Nine,11,0,0,0,0.6923077,1.0,16,dramatic comedy mini series perfect datenight dramatic series explores themes redemption,Comedy,0.32352942
tv_shows,TV_04946,In Series,0,0,0,0,0.46153846,1.0,15,inspiring fantasy series perfect workout inspiring series explores themes mystery,Fantasy,0.7647059
tv_shows,TV_04947,In Chronicles,5,0,0,0,0.6615385,0.69442,16,melancholic war mini series perfect familytime melancholic series explores themes adventure,War,-0.7058824
tv_shows,TV_04948,A Chronicles,11,0,0,0,0.9538461,1.0,15,dramatic documentary special perfect backgroundnoise dramatic series explores themes adventure,Documentary,-0.9117647
tv_shows,TV_04949,The Series,3,0,0,0,0.44615385,1.0,15,calm mystery movie perfect familytime calm series explores themes redemption,Mystery,-1.3529412
tv_shows,TV_04950,A Chronicles,0,0,0,0,0.9538461,1.0,15,inspiring western documentary series perfect sunnyday inspiring series explores themes friendship,Western,1.0
tv_shows,TV_04951,In Chronicles,3,0,0,0,0.49230766,1.0,15,calm western special perfect studybreak calm series explores themes friendship,Western,-1.4117647
tv_shows,TV_04952,A Show,0,0,0,0,0.30769232,1.0,15,exciting documentary documentary series perfect bedtime exciting series explores themes mystery,Documentary,0.32352942
tv_shows,TV_04953,The Series,3,0,0,0,0.4153846,1.0,16,calm animation mini series perfect familytime calm series explores themes discovery,Animation,0.029411765
tv_shows,TV_04954,The Series,0,0,0,0,0.030769238,1.0,15,inspiring sport series perfect bingewatching inspiring series explores themes discovery,Sport,-0.029411765
tv_shows,TV_04955,In Show,5,0,0,0,0.21538463,1.0,16,melancholic horror mini series perfect studybreak melancholic series explores themes redemption,Horror,0.8235294
tv_shows,TV_04956,True Bad,11,0,0,0,0.16923076,1.0,15,dramatic crime special perfect datenight dramatic series explores themes discovery,Crime,0.4117647
tv_shows,TV_04957,Beyond Chronicles,6,0,0,0,0.4153846,1.0,15,uplifting documentary special perfect workout uplifting series explores themes mystery,Documentary,0.61764705
tv_shows,TV_04958,Dark Expanse,3,0,0,0,0.36923078,1.0,16,calm scifi mini series perfect datenight calm series explores themes discovery,Sci-Fi,-0.11764706
tv_shows,TV_04959,Beyond Show,0,0,0,0,0.8307692,1.0,15,funny sport movie perfect sunnyday funny series explores themes mystery,Sport,-0.029411765
tv_shows,TV_04960,In Chronicles,10,0,0,0,0.24615383,1.0,16,mysterious war mini series perfect familytime mysterious series explores themes discovery,War,0.029411765
tv_shows,TV_04961,In Show,5,0,0,0,0.6769231,1.0,15,melancholic documentary series perfect familytime melancholic series explores themes adventure,Documentary,-1.0
tv_shows,TV_04962,In Show,4,0,0,0,0.9230769,0.3211,15,romantic horror movie perfect sunnyday romantic series explores themes mystery,Horror,0.85294116
tv_shows,TV_04963,The Tales,3,0,0,0,0.04615384,1.0,15,calm adventure movie perfect datenight calm series explores themes love,Adventure,-0.47058824
tv_shows,TV_04964,In Series,0,0,0,0,0.07692308,1.0,15,inspiring adventure movie perfect rainyday inspiring series explores themes adventure,Adventure,0.23529412
tv_shows,TV_04965,A Series,4,0,0,0,0.73846155,1.0,15,romantic horror special perfect workout romantic series explores themes redemption,Horror,-0.38235295
tv_shows,TV_04966,Star Trek,0,0,0,0,0.15384616,1.0,16,dark scifi mini series perfect bedtime dark series explores themes redemption,Sci-Fi,0.44117647
tv_shows,TV_04967,In Chronicles,6,0,0,0,0.46153846,1.0,15,uplifting reality series perfect datenight uplifting series explores themes mystery,Reality,0.9117647
tv_shows,TV_04968,The Tales,10,0,0,0,0.16923076,1.0,15,mysterious horror documentary series perfect studybreak mysterious series explores themes adventure,Horror,-0.11764706
tv_shows,TV_04969,Breaking Story,0,0,0,0,0.30769232,1.0,16,inspiring drama mini series perfect sunnyday inspiring series explores themes discovery,Drama,-0.23529412
tv_shows,TV_04970,The Series,4,0,0,0,0.061538476,1.0,15,romantic reality documentary series perfect backgroundnoise romantic series explores themes friendship,Reality,0.32352942
tv_shows,TV_04971,The Tales,18,0,0,0,0.6923077,1.0,16,intense reality mini series perfect workout intense series explores themes discovery,Reality,0.4117647
tv_shows,TV_04972,In Chronicles,0,0,0,0,0.70769227,1.0,15,lighthearted biography series perfect bingewatching lighthearted series explores themes adventure,Biography,0.9117647
tv_shows,TV_04973,The Tales,0,0,0,0,0.8615385,1.0,15,dark action special perfect bedtime dark series explores themes friendship,Action,0.9411765
tv_shows,TV_04974,Beyond Tales,4,0,0,0,0.107692316,1.0,16,romantic musical mini series perfect bedtime romantic series explores themes redemption,Musical,-1.4411764
tv_shows,TV_04975,Star Expanse,18,0,0,0,0.75384617,0.47812,16,intense scifi mini series perfect focusedwatching intense series explores themes redemption,Sci-Fi,0.05882353
tv_shows,TV_04976,Beyond Series,0,0,0,0,0.90769225,1.0,15,thoughtful adventure special perfect bedtime thoughtful series explores themes mystery,Adventure,-0.3529412
tv_shows,TV_04977,The Show,0,0,0,0,0.23076923,1.0,16,inspiring horror mini series perfect focusedwatching inspiring series explores themes discovery,Horror,1.0
tv_shows,TV_04978,The Chronicles,4,0,0,0,0.5538461,1.0,15,romantic musical special perfect backgroundnoise romantic series explores themes adventure,Musical,-0.1764706
tv_shows,TV_04979,Friends,5,0,0,0,0.47692305,1.0,15,melancholic comedy special perfect bedtime melancholic series explores themes discovery,Comedy,-0.11764706
tv_shows,TV_04980,Beyond Chronicles,11,0,0,0,0.43076926,1.0,16,dramatic musical mini series perfect studybreak dramatic series explores themes discovery,Musical,0.5882353
tv_shows,TV_04981,In Chronicles,5,0,0,0,0.4153846,0.22959,15,melancholic documentary movie perfect bingewatching melancholic series explores themes friendship,Documentary,-1.2941177
tv_shows,TV_04982,Friends,18,0,0,0,0.8615385,0.21626,15,intense comedy series perfect bedtime intense series explores themes redemption,Comedy,-0.11764706
tv_shows,TV_04983,The Tales,11,0,0,0,0.4153846,1.0,15,dramatic fantasy series perfect rainyday dramatic series explores themes discovery,Fantasy,-1.117647
tv_shows,TV_04984,A Series,0,0,0,0,0.9846153,1.0,15,inspiring animation series perfect datenight inspiring series explores themes love,Animation,0.9705882
tv_shows,TV_04985,A Series,0,0,0,0,0.15384616,1.0,15,dark fantasy movie perfect sunnyday dark series explores themes love,Fantasy,0.9411765
tv_shows,TV_04986,The Show,0,0,0,0,0.6923077,1.0,15,dark war documentary series perfect datenight dark series explores themes friendship,War,-0.7647059
tv_shows,TV_04987,A Chronicles,0,0,0,0,0.0153846005,1.0,15,funny horror series perfect sunnyday funny series explores themes mystery,Horror,0.05882353
tv_shows,TV_04988,Beyond Tales,0,0,0,0,0.9692308,1.0,15,exciting horror movie perfect sunnyday exciting series explores themes discovery,Horror,-1.1764706
tv_shows,TV_04989,In Tales,5,0,0,0,0.52307695,0.64752,15,melancholic fantasy special perfect bingewatching melancholic series explores themes redemption,Fantasy,0.5588235
tv_shows,TV_04990,The Office,4,0,0,0,0.2923077,1.0,16,romantic comedy mini series perfect weekendmarathon romantic series explores themes discovery,Comedy,0.64705884
tv_shows,TV_04991,A Chronicles,0,0,0,0,0.2923077,1.0,15,lighthearted mystery series perfect cozynight lighthearted series explores themes adventure,Mystery,0.0
tv_shows,TV_04992,The Tales,0,0,0,0,0.79999995,1.0,15,lighthearted history series perfect sunnyday lighthearted series explores themes friendship,History,-0.3529412
tv_shows,TV_04993,The Dead,10,0,0,0,0.6307692,1.0,15,mysterious drama series perfect workout mysterious series explores themes discovery,Drama,0.7058824
tv_shows,TV_04994,In Tales,0,0,0,0,0.6769231,1.0,15,exciting war documentary series perfect backgroundnoise exciting series explores themes adventure,War,-0.44117647
tv_shows,TV_04995,A Tales,0,0,0,0,0.9846153,1.0,15,thoughtful animation documentary series perfect familytime thoughtful series explores themes adventure,Animation,0.20588236
tv_shows,TV_04996,A Tales,5,0,0,0,0.18461536,1.0,15,melancholic war series perfect familytime melancholic series explores themes discovery,War,0.5
tv_shows,TV_04997,The Detective,0,0,0,0,0.3846154,1.0,15,lighthearted crime movie perfect bingewatching lighthearted series explores themes discovery,Crime,0.9705882
tv_shows,TV_04998,Beyond Tales,0,0,0,0,0.26153845,1.0,15,thoughtful mystery series perfect bingewatching thoughtful series explores themes discovery,Mystery,-0.4117647
tv_shows,TV_04999,A Tales,0,0,0,0,0.30769232,0.84664,15,thoughtful biography series perfect workout thoughtful series explores themes adventure,Biography,-0.32352942
